Sub,list_id,Correct,Time1,DoubleResp,Time2
1,11,TRUE,0.337,FALSE,NA
1,11,TRUE,0.5365,FALSE,NA
1,11,TRUE,0.319,FALSE,NA
1,11,TRUE,0.37,FALSE,NA
1,11,FALSE,0.5353,FALSE,NA
1,11,FALSE,0.3768,FALSE,NA
1,11,TRUE,0.3355,FALSE,NA
1,11,TRUE,0.3623,FALSE,NA
1,11,TRUE,0.5239,FALSE,NA
1,11,TRUE,0.5159,FALSE,NA
1,11,FALSE,0.3558,FALSE,NA
1,11,TRUE,0.6056,FALSE,NA
1,11,TRUE,0.6129,FALSE,NA
1,11,TRUE,0.3921,FALSE,NA
1,11,TRUE,0.5688,FALSE,NA
1,11,TRUE,0.3034,FALSE,NA
1,11,TRUE,0.5558,FALSE,NA
1,11,TRUE,0.4169,FALSE,NA
1,11,TRUE,0.5953,FALSE,NA
1,11,TRUE,0.5125,FALSE,NA
1,11,TRUE,0.4268,FALSE,NA
1,11,TRUE,0.4314,FALSE,NA
1,11,TRUE,0.3916,FALSE,NA
1,11,TRUE,0.3885,FALSE,NA
1,11,TRUE,0.3895,FALSE,NA
1,11,TRUE,0.4165,FALSE,NA
1,11,TRUE,0.4165,FALSE,NA
1,11,TRUE,0.2791,FALSE,NA
1,11,TRUE,0.3683,FALSE,NA
1,11,TRUE,0.6049,FALSE,NA
1,11,TRUE,0.4735,FALSE,NA
1,11,TRUE,0.448,FALSE,NA
1,11,TRUE,0.283,FALSE,NA
1,11,FALSE,0.5246,FALSE,NA
1,11,TRUE,0.3222,FALSE,NA
1,11,TRUE,0.3858,FALSE,NA
1,11,TRUE,0.3495,FALSE,NA
1,11,TRUE,0.495,FALSE,NA
1,11,TRUE,0.3641,FALSE,NA
1,11,TRUE,0.4022,FALSE,NA
1,11,TRUE,0.5065,FALSE,NA
1,11,TRUE,0.3648,FALSE,NA
1,11,TRUE,0.4817,FALSE,NA
1,11,TRUE,0.5125,FALSE,NA
1,11,TRUE,0.2853,FALSE,NA
1,11,FALSE,0.358,FALSE,NA
1,11,TRUE,0.4297,FALSE,NA
1,11,TRUE,0.5214,FALSE,NA
1,11,TRUE,0.3567,FALSE,NA
1,11,FALSE,0.5755,FALSE,NA
1,11,TRUE,0.336,FALSE,NA
1,11,TRUE,0.493,FALSE,NA
1,11,TRUE,0.6389,FALSE,NA
1,11,FALSE,0.3233,FALSE,NA
1,11,TRUE,0.4284,FALSE,NA
1,11,TRUE,0.5346,FALSE,NA
1,11,FALSE,0.2824,FALSE,NA
1,11,TRUE,0.4807,FALSE,NA
1,11,FALSE,0.4104,FALSE,NA
1,11,TRUE,0.445,FALSE,NA
1,11,TRUE,0.3033,FALSE,NA
1,11,TRUE,0.4196,FALSE,NA
1,11,FALSE,0.4816,FALSE,NA
1,11,TRUE,0.5171,FALSE,NA
1,11,TRUE,0.3113,FALSE,NA
1,11,TRUE,0.4735,FALSE,NA
1,11,FALSE,0.3488,FALSE,NA
1,11,TRUE,0.3858,FALSE,NA
1,11,FALSE,0.7433,FALSE,NA
1,11,TRUE,0.4533,FALSE,NA
1,11,TRUE,0.3747,FALSE,NA
1,11,TRUE,0.4387,FALSE,NA
1,11,FALSE,0.3484,FALSE,NA
1,11,TRUE,0.3624,FALSE,NA
1,11,FALSE,0.5053,FALSE,NA
1,11,TRUE,0.3948,FALSE,NA
1,11,FALSE,0.4134,FALSE,NA
1,11,TRUE,0.4711,FALSE,NA
1,11,FALSE,0.398,TRUE,0.143
1,11,TRUE,0.4219,FALSE,NA
1,11,TRUE,0.3556,FALSE,NA
1,11,FALSE,0.4584,FALSE,NA
1,11,FALSE,0.3756,FALSE,NA
1,11,TRUE,0.5654,FALSE,NA
1,11,FALSE,0.4505,FALSE,NA
1,11,TRUE,0.3952,FALSE,NA
1,11,TRUE,0.4263,FALSE,NA
1,11,TRUE,0.4605,FALSE,NA
1,11,TRUE,0.3828,FALSE,NA
1,11,TRUE,0.5235,FALSE,NA
1,11,TRUE,0.3406,FALSE,NA
1,11,TRUE,0.462,FALSE,NA
1,11,TRUE,0.5457,FALSE,NA
1,11,TRUE,0.4155,FALSE,NA
1,11,TRUE,0.4687,FALSE,NA
1,11,TRUE,0.5843,FALSE,NA
1,11,TRUE,0.3474,FALSE,NA
1,11,TRUE,0.4973,FALSE,NA
1,11,TRUE,0.5981,FALSE,NA
1,11,FALSE,0.4769,TRUE,0.131
1,11,TRUE,0.6233,FALSE,NA
1,11,TRUE,0.4293,FALSE,NA
1,11,FALSE,0.3873,FALSE,NA
1,11,FALSE,0.2765,FALSE,NA
1,11,FALSE,0.3944,FALSE,NA
1,11,FALSE,0.4061,FALSE,NA
1,11,TRUE,0.2774,FALSE,NA
1,11,TRUE,0.4407,FALSE,NA
1,11,FALSE,0.5593,FALSE,NA
1,11,TRUE,0.4126,FALSE,NA
1,11,TRUE,0.5069,FALSE,NA
1,11,FALSE,0.5136,FALSE,NA
1,11,TRUE,0.4673,FALSE,NA
1,11,TRUE,0.3821,FALSE,NA
1,11,TRUE,0.5333,FALSE,NA
1,11,TRUE,0.3875,FALSE,NA
1,11,FALSE,0.3891,FALSE,NA
1,11,TRUE,0.4552,FALSE,NA
1,11,TRUE,0.6223,FALSE,NA
1,11,TRUE,0.4521,FALSE,NA
1,11,FALSE,0.3093,FALSE,NA
1,11,FALSE,0.4229,FALSE,NA
1,11,FALSE,0.5358,FALSE,NA
1,11,FALSE,0.6253,FALSE,NA
1,11,FALSE,0.4437,FALSE,NA
1,11,TRUE,0.4006,FALSE,NA
1,11,TRUE,0.4879,FALSE,NA
1,11,FALSE,0.3064,FALSE,NA
1,11,TRUE,0.2128,FALSE,NA
1,11,FALSE,0.5373,FALSE,NA
1,11,TRUE,0.428,FALSE,NA
1,11,TRUE,0.5607,FALSE,NA
1,11,TRUE,0.3991,FALSE,NA
1,11,FALSE,0.3217,FALSE,NA
1,11,TRUE,0.4921,FALSE,NA
1,11,TRUE,0.5128,FALSE,NA
1,11,TRUE,0.4681,FALSE,NA
1,11,FALSE,0.4964,FALSE,NA
1,11,TRUE,0.4126,FALSE,NA
1,11,TRUE,0.4019,FALSE,NA
1,11,TRUE,0.3435,FALSE,NA
1,11,TRUE,0.4881,FALSE,NA
1,11,FALSE,0.5114,FALSE,NA
1,11,TRUE,0.3984,FALSE,NA
1,11,TRUE,0.3137,FALSE,NA
1,11,TRUE,0.461,FALSE,NA
1,11,TRUE,0.5191,FALSE,NA
1,11,TRUE,0.4603,FALSE,NA
1,11,TRUE,0.3351,FALSE,NA
1,11,TRUE,0.3732,FALSE,NA
1,11,TRUE,0.5523,FALSE,NA
1,11,TRUE,0.3113,FALSE,NA
1,11,TRUE,0.6365,FALSE,NA
1,11,TRUE,0.4778,FALSE,NA
1,11,TRUE,0.3472,FALSE,NA
1,11,TRUE,0.6063,FALSE,NA
1,11,FALSE,0.4101,FALSE,NA
1,11,TRUE,0.3755,FALSE,NA
1,11,TRUE,0.5164,FALSE,NA
1,11,TRUE,0.4705,FALSE,NA
1,11,TRUE,0.439,FALSE,NA
1,11,FALSE,0.4617,FALSE,NA
1,11,TRUE,0.4205,FALSE,NA
1,11,TRUE,0.4096,FALSE,NA
1,11,FALSE,0.4403,FALSE,NA
1,11,TRUE,0.2984,FALSE,NA
1,11,TRUE,0.4606,FALSE,NA
1,11,TRUE,0.3546,FALSE,NA
1,11,TRUE,0.391,FALSE,NA
1,11,TRUE,0.3426,FALSE,NA
1,11,TRUE,0.3351,FALSE,NA
1,11,FALSE,0.3219,FALSE,NA
1,11,TRUE,0.5111,FALSE,NA
1,11,FALSE,0.7949,FALSE,NA
1,11,TRUE,0.4782,FALSE,NA
1,11,FALSE,0.3882,FALSE,NA
1,11,TRUE,0.3677,FALSE,NA
1,11,TRUE,0.2828,FALSE,NA
1,11,TRUE,0.3683,FALSE,NA
1,11,FALSE,0.5143,FALSE,NA
1,11,TRUE,0.5377,FALSE,NA
1,11,TRUE,0.3938,FALSE,NA
1,11,TRUE,0.5803,FALSE,NA
1,11,TRUE,0.2778,FALSE,NA
1,11,FALSE,0.418,FALSE,NA
1,11,TRUE,0.337,FALSE,NA
1,11,TRUE,0.4547,FALSE,NA
1,11,TRUE,0.4306,FALSE,NA
1,11,TRUE,0.4941,FALSE,NA
1,11,TRUE,0.5417,FALSE,NA
1,11,TRUE,0.693,FALSE,NA
1,11,TRUE,0.3833,FALSE,NA
1,11,FALSE,0.5078,FALSE,NA
1,11,FALSE,0.5256,FALSE,NA
1,11,TRUE,0.3607,FALSE,NA
1,11,TRUE,0.4691,FALSE,NA
1,11,TRUE,0.4458,FALSE,NA
1,11,TRUE,0.4049,FALSE,NA
1,11,FALSE,0.3913,FALSE,NA
1,11,TRUE,0.3204,FALSE,NA
1,11,TRUE,0.4964,FALSE,NA
1,11,FALSE,0.4127,FALSE,NA
1,11,TRUE,0.4024,FALSE,NA
1,11,TRUE,0.4033,FALSE,NA
1,11,TRUE,0.431,FALSE,NA
1,11,FALSE,0.4371,FALSE,NA
1,11,TRUE,0.3646,FALSE,NA
1,11,TRUE,0.4563,FALSE,NA
1,11,TRUE,0.3959,FALSE,NA
1,11,TRUE,0.5253,FALSE,NA
1,11,TRUE,0.3696,FALSE,NA
1,11,TRUE,0.435,FALSE,NA
1,11,TRUE,0.3843,FALSE,NA
1,11,TRUE,0.4915,FALSE,NA
1,11,TRUE,0.5111,FALSE,NA
1,11,FALSE,0.4107,FALSE,NA
1,11,TRUE,0.3385,FALSE,NA
1,11,TRUE,0.3565,FALSE,NA
1,11,FALSE,0.4878,FALSE,NA
1,11,FALSE,0.5014,FALSE,NA
1,11,TRUE,0.4118,FALSE,NA
1,11,TRUE,0.3187,FALSE,NA
1,11,TRUE,0.4808,FALSE,NA
1,11,TRUE,0.4632,FALSE,NA
1,11,FALSE,0.3557,FALSE,NA
1,11,TRUE,0.3139,FALSE,NA
1,11,TRUE,0.4551,FALSE,NA
1,11,TRUE,0.4553,FALSE,NA
1,11,TRUE,0.5429,FALSE,NA
1,11,TRUE,0.468,FALSE,NA
1,11,FALSE,0.4991,FALSE,NA
1,11,TRUE,0.3636,FALSE,NA
1,11,TRUE,0.3072,FALSE,NA
1,11,TRUE,0.3889,FALSE,NA
1,11,FALSE,0.4958,FALSE,NA
1,11,TRUE,0.3186,FALSE,NA
1,11,FALSE,0.3753,FALSE,NA
1,11,FALSE,0.3853,FALSE,NA
1,11,FALSE,0.5605,FALSE,NA
1,11,FALSE,0.4152,FALSE,NA
1,11,TRUE,0.4543,FALSE,NA
1,11,FALSE,0.4252,FALSE,NA
1,11,TRUE,0.3041,FALSE,NA
1,11,FALSE,0.6153,FALSE,NA
1,11,TRUE,0.4932,FALSE,NA
1,11,TRUE,0.4356,FALSE,NA
1,11,TRUE,0.3835,FALSE,NA
1,11,TRUE,0.3571,FALSE,NA
1,11,FALSE,0.4085,FALSE,NA
1,11,FALSE,0.347,FALSE,NA
1,11,FALSE,0.3984,FALSE,NA
1,11,FALSE,0.4563,FALSE,NA
1,11,TRUE,0.4664,FALSE,NA
1,11,TRUE,0.7277,FALSE,NA
1,11,TRUE,0.3358,FALSE,NA
1,11,TRUE,0.313,FALSE,NA
1,11,FALSE,0.3716,FALSE,NA
1,11,TRUE,0.4349,FALSE,NA
1,11,TRUE,0.4571,FALSE,NA
1,11,TRUE,0.2996,FALSE,NA
1,11,TRUE,0.7167,FALSE,NA
1,11,TRUE,0.6989,FALSE,NA
1,11,FALSE,0.3086,FALSE,NA
1,11,TRUE,0.4371,FALSE,NA
1,11,TRUE,0.486,FALSE,NA
1,11,TRUE,0.6391,FALSE,NA
1,11,TRUE,0.5562,FALSE,NA
1,11,FALSE,0.3901,FALSE,NA
1,11,TRUE,0.5206,FALSE,NA
1,11,FALSE,0.5625,FALSE,NA
1,11,FALSE,0.3569,FALSE,NA
1,11,TRUE,0.5876,FALSE,NA
1,11,FALSE,0.4231,FALSE,NA
1,11,TRUE,0.3386,FALSE,NA
1,11,TRUE,0.3606,FALSE,NA
1,11,TRUE,0.3668,FALSE,NA
1,11,FALSE,0.5079,FALSE,NA
1,11,FALSE,0.3976,FALSE,NA
1,11,TRUE,0.3423,FALSE,NA
1,11,TRUE,0.2631,FALSE,NA
1,11,FALSE,0.3764,FALSE,NA
1,11,FALSE,0.3654,FALSE,NA
1,11,FALSE,0.3436,FALSE,NA
1,11,TRUE,0.2766,FALSE,NA
1,11,FALSE,0.4283,FALSE,NA
1,11,TRUE,0.3667,FALSE,NA
1,11,FALSE,0.4194,FALSE,NA
1,11,TRUE,0.4245,FALSE,NA
1,11,FALSE,0.3644,FALSE,NA
1,11,TRUE,0.5015,FALSE,NA
1,11,TRUE,0.4159,FALSE,NA
1,11,TRUE,0.4673,FALSE,NA
1,11,TRUE,0.49,FALSE,NA
1,11,TRUE,0.5474,FALSE,NA
1,11,TRUE,0.4463,FALSE,NA
1,11,FALSE,0.3926,FALSE,NA
1,11,TRUE,0.5771,FALSE,NA
1,11,TRUE,0.4371,FALSE,NA
1,11,TRUE,0.4592,FALSE,NA
1,11,FALSE,0.4247,FALSE,NA
1,11,TRUE,0.4174,FALSE,NA
1,11,TRUE,0.5152,FALSE,NA
1,11,TRUE,0.3721,FALSE,NA
1,11,TRUE,0.4896,FALSE,NA
1,11,FALSE,0.4888,FALSE,NA
1,11,TRUE,0.3637,FALSE,NA
1,11,TRUE,0.2861,FALSE,NA
1,12,TRUE,0.6282,FALSE,NA
1,12,TRUE,0.4909,FALSE,NA
1,12,FALSE,0.4695,FALSE,NA
1,12,FALSE,0.4175,FALSE,NA
1,12,TRUE,0.3577,FALSE,NA
1,12,TRUE,0.3477,FALSE,NA
1,12,TRUE,0.3545,FALSE,NA
1,12,TRUE,0.6167,FALSE,NA
1,12,TRUE,0.4513,FALSE,NA
1,12,TRUE,0.3218,FALSE,NA
1,12,FALSE,0.3476,FALSE,NA
1,12,TRUE,0.4646,FALSE,NA
1,12,TRUE,0.3464,FALSE,NA
1,12,FALSE,0.3523,FALSE,NA
1,12,FALSE,0.5518,FALSE,NA
1,12,TRUE,0.3814,FALSE,NA
1,12,FALSE,0.5381,FALSE,NA
1,12,TRUE,0.3948,FALSE,NA
1,12,FALSE,0.4429,FALSE,NA
1,12,TRUE,0.6012,FALSE,NA
1,12,TRUE,0.4783,FALSE,NA
1,12,TRUE,0.5724,FALSE,NA
1,12,TRUE,0.3149,FALSE,NA
1,12,FALSE,0.487,TRUE,0.156
1,12,TRUE,0.5723,FALSE,NA
1,12,TRUE,0.5642,FALSE,NA
1,12,FALSE,0.358,FALSE,NA
1,12,TRUE,0.3044,FALSE,NA
1,12,TRUE,0.4475,FALSE,NA
1,12,TRUE,0.602,FALSE,NA
1,12,TRUE,0.4568,FALSE,NA
1,12,TRUE,0.4393,FALSE,NA
1,12,FALSE,0.3053,FALSE,NA
1,12,TRUE,0.3323,FALSE,NA
1,12,TRUE,0.5454,FALSE,NA
1,12,TRUE,0.4026,FALSE,NA
1,12,TRUE,0.4301,FALSE,NA
1,12,TRUE,0.3283,FALSE,NA
1,12,TRUE,0.4211,FALSE,NA
1,12,TRUE,0.5674,FALSE,NA
1,12,TRUE,0.4251,FALSE,NA
1,12,TRUE,0.4652,FALSE,NA
1,12,TRUE,0.4218,FALSE,NA
1,12,TRUE,0.3643,FALSE,NA
1,12,TRUE,0.5075,FALSE,NA
1,12,TRUE,0.4627,FALSE,NA
1,12,TRUE,0.3032,FALSE,NA
1,12,TRUE,0.494,FALSE,NA
1,12,TRUE,0.3886,FALSE,NA
1,12,TRUE,0.4974,FALSE,NA
1,12,TRUE,0.5198,FALSE,NA
1,12,TRUE,0.4885,FALSE,NA
1,12,TRUE,0.4607,FALSE,NA
1,12,TRUE,0.4122,FALSE,NA
1,12,TRUE,0.4253,FALSE,NA
1,12,FALSE,0.3095,FALSE,NA
1,12,FALSE,0.4644,FALSE,NA
1,12,TRUE,0.3875,FALSE,NA
1,12,TRUE,0.3886,FALSE,NA
1,12,TRUE,0.5562,FALSE,NA
1,12,TRUE,0.313,FALSE,NA
1,12,TRUE,0.3919,FALSE,NA
1,12,TRUE,0.506,FALSE,NA
1,12,TRUE,0.3286,FALSE,NA
1,12,TRUE,0.2353,FALSE,NA
1,12,TRUE,0.399,FALSE,NA
1,12,TRUE,0.4592,FALSE,NA
1,12,TRUE,0.3961,FALSE,NA
1,12,TRUE,0.2897,FALSE,NA
1,12,FALSE,0.5561,FALSE,NA
1,12,FALSE,0.4415,FALSE,NA
1,12,TRUE,0.4664,FALSE,NA
1,12,TRUE,0.3832,FALSE,NA
1,12,TRUE,0.4316,FALSE,NA
1,12,TRUE,0.4908,FALSE,NA
1,12,FALSE,0.6118,FALSE,NA
1,12,TRUE,0.3106,FALSE,NA
1,12,TRUE,0.4986,FALSE,NA
1,12,FALSE,0.4612,FALSE,NA
1,12,FALSE,0.3862,TRUE,0.203
1,12,TRUE,0.3786,FALSE,NA
1,12,TRUE,0.3641,FALSE,NA
1,12,TRUE,0.35,FALSE,NA
1,12,FALSE,0.6196,FALSE,NA
1,12,FALSE,0.4606,FALSE,NA
1,12,TRUE,0.4827,FALSE,NA
1,12,TRUE,0.4738,FALSE,NA
1,12,FALSE,0.4295,TRUE,0.029
1,12,FALSE,0.5033,FALSE,NA
1,12,TRUE,0.4368,FALSE,NA
1,12,TRUE,0.4164,FALSE,NA
1,12,TRUE,0.3121,FALSE,NA
1,12,FALSE,0.6212,FALSE,NA
1,12,TRUE,0.4183,FALSE,NA
1,12,TRUE,0.3437,FALSE,NA
1,12,TRUE,0.4604,FALSE,NA
1,12,TRUE,0.4383,FALSE,NA
1,12,TRUE,0.4466,FALSE,NA
1,12,FALSE,0.5439,FALSE,NA
1,12,TRUE,0.4012,FALSE,NA
1,12,TRUE,0.5454,FALSE,NA
1,12,TRUE,0.5028,FALSE,NA
1,12,FALSE,0.432,FALSE,NA
1,12,TRUE,0.5272,FALSE,NA
1,12,TRUE,0.5648,FALSE,NA
1,12,FALSE,0.3383,FALSE,NA
1,12,TRUE,0.3711,FALSE,NA
1,12,TRUE,0.377,FALSE,NA
1,12,TRUE,0.3559,FALSE,NA
1,12,TRUE,0.5298,FALSE,NA
1,12,TRUE,0.49,FALSE,NA
1,12,FALSE,0.5971,FALSE,NA
1,12,TRUE,0.3679,FALSE,NA
1,12,TRUE,0.6627,FALSE,NA
1,12,TRUE,0.4738,FALSE,NA
1,12,TRUE,0.4251,FALSE,NA
1,12,TRUE,0.4838,FALSE,NA
1,12,FALSE,0.3293,FALSE,NA
1,12,TRUE,0.3917,FALSE,NA
1,12,TRUE,0.2636,FALSE,NA
1,12,TRUE,0.3324,FALSE,NA
1,12,TRUE,0.5171,FALSE,NA
1,12,TRUE,0.5179,FALSE,NA
1,12,TRUE,0.3267,FALSE,NA
1,12,FALSE,0.5977,FALSE,NA
1,12,TRUE,0.3623,FALSE,NA
1,12,FALSE,0.6058,TRUE,0.151
1,12,TRUE,0.4751,FALSE,NA
1,12,TRUE,0.4569,FALSE,NA
1,12,TRUE,0.2975,FALSE,NA
1,12,FALSE,0.81,FALSE,NA
1,12,TRUE,0.5683,FALSE,NA
1,12,FALSE,0.4048,FALSE,NA
1,12,TRUE,0.3456,FALSE,NA
1,12,TRUE,0.2541,FALSE,NA
1,12,TRUE,0.3579,FALSE,NA
1,12,TRUE,0.391,FALSE,NA
1,12,TRUE,0.431,FALSE,NA
1,12,TRUE,0.4524,FALSE,NA
1,12,FALSE,0.3388,FALSE,NA
1,12,TRUE,0.408,FALSE,NA
1,12,TRUE,0.6237,FALSE,NA
1,12,TRUE,0.3987,FALSE,NA
1,12,FALSE,0.3276,FALSE,NA
1,12,TRUE,0.459,FALSE,NA
1,12,TRUE,0.2307,FALSE,NA
1,12,FALSE,0.3164,FALSE,NA
1,12,FALSE,0.5324,FALSE,NA
1,12,FALSE,0.3454,FALSE,NA
1,12,TRUE,0.4871,FALSE,NA
1,12,TRUE,0.5078,FALSE,NA
1,12,TRUE,0.3264,FALSE,NA
1,12,TRUE,0.3639,FALSE,NA
1,12,TRUE,0.5134,FALSE,NA
1,12,FALSE,0.6343,FALSE,NA
1,12,TRUE,0.3817,FALSE,NA
1,12,TRUE,0.5129,FALSE,NA
1,12,TRUE,0.3404,FALSE,NA
1,12,TRUE,0.3755,FALSE,NA
1,12,FALSE,0.4755,FALSE,NA
1,12,TRUE,0.7663,FALSE,NA
1,12,TRUE,0.4032,FALSE,NA
1,12,TRUE,0.2682,FALSE,NA
1,12,TRUE,0.3994,FALSE,NA
1,12,TRUE,0.2858,FALSE,NA
1,12,FALSE,0.5724,FALSE,NA
1,12,TRUE,0.448,FALSE,NA
1,12,TRUE,0.5715,FALSE,NA
1,12,FALSE,0.4748,FALSE,NA
1,12,FALSE,0.4131,FALSE,NA
1,12,TRUE,0.3493,FALSE,NA
1,12,FALSE,0.3484,FALSE,NA
1,12,TRUE,0.405,FALSE,NA
1,12,FALSE,0.4194,FALSE,NA
1,12,FALSE,0.4705,FALSE,NA
1,12,TRUE,0.3434,FALSE,NA
1,12,TRUE,0.3017,FALSE,NA
1,12,FALSE,0.6569,FALSE,NA
1,12,FALSE,0.4191,FALSE,NA
1,12,TRUE,0.2796,FALSE,NA
1,12,TRUE,0.5352,FALSE,NA
1,12,TRUE,0.3566,FALSE,NA
1,12,TRUE,0.4231,FALSE,NA
1,12,FALSE,0.4358,FALSE,NA
1,12,TRUE,0.341,FALSE,NA
1,12,TRUE,0.4419,FALSE,NA
1,12,TRUE,0.5622,FALSE,NA
1,12,TRUE,0.5722,FALSE,NA
1,12,FALSE,0.4067,FALSE,NA
1,12,TRUE,0.2859,FALSE,NA
1,12,TRUE,0.2522,FALSE,NA
1,12,TRUE,0.3434,FALSE,NA
1,12,TRUE,0.67,FALSE,NA
1,12,TRUE,0.4335,FALSE,NA
1,12,TRUE,0.3283,FALSE,NA
1,12,TRUE,0.3026,FALSE,NA
1,12,TRUE,0.4992,FALSE,NA
1,12,TRUE,0.3287,FALSE,NA
1,12,TRUE,0.534,FALSE,NA
1,12,FALSE,0.5243,FALSE,NA
1,12,TRUE,0.4332,FALSE,NA
1,12,FALSE,0.5814,FALSE,NA
1,12,TRUE,0.4842,FALSE,NA
1,12,TRUE,0.5029,FALSE,NA
1,12,TRUE,0.326,FALSE,NA
1,12,TRUE,0.5223,FALSE,NA
1,12,TRUE,0.4835,FALSE,NA
1,12,FALSE,0.5578,FALSE,NA
1,12,TRUE,0.3796,FALSE,NA
1,12,FALSE,0.5555,FALSE,NA
1,12,TRUE,0.4833,FALSE,NA
1,12,TRUE,0.3587,FALSE,NA
1,12,TRUE,0.3111,FALSE,NA
1,12,TRUE,0.3665,FALSE,NA
1,12,FALSE,0.3293,FALSE,NA
1,12,TRUE,0.6023,FALSE,NA
1,12,TRUE,0.3647,FALSE,NA
1,12,FALSE,0.5206,FALSE,NA
1,12,FALSE,0.4076,FALSE,NA
1,12,FALSE,0.3741,FALSE,NA
1,12,TRUE,0.6992,FALSE,NA
1,12,TRUE,0.3935,FALSE,NA
1,12,TRUE,0.3406,FALSE,NA
1,12,FALSE,0.5202,FALSE,NA
1,12,TRUE,0.3152,FALSE,NA
1,12,TRUE,0.5282,FALSE,NA
1,12,TRUE,0.3626,FALSE,NA
1,12,TRUE,0.4263,FALSE,NA
1,12,TRUE,0.4279,FALSE,NA
1,12,TRUE,0.5151,FALSE,NA
1,12,TRUE,0.6506,FALSE,NA
1,12,FALSE,0.3672,FALSE,NA
1,12,TRUE,0.3712,FALSE,NA
1,12,TRUE,0.3821,FALSE,NA
1,12,TRUE,0.4185,FALSE,NA
1,12,TRUE,0.661,FALSE,NA
1,12,TRUE,0.5672,FALSE,NA
1,12,TRUE,0.4061,FALSE,NA
1,12,FALSE,0.517,FALSE,NA
1,12,FALSE,0.4244,FALSE,NA
1,12,TRUE,0.3071,FALSE,NA
1,12,TRUE,0.583,FALSE,NA
1,12,TRUE,0.4185,FALSE,NA
1,12,TRUE,0.3691,FALSE,NA
1,12,TRUE,0.3047,FALSE,NA
1,12,FALSE,0.5214,FALSE,NA
1,12,TRUE,0.4513,FALSE,NA
1,12,TRUE,0.4157,FALSE,NA
1,12,TRUE,0.5855,FALSE,NA
1,12,TRUE,0.4531,FALSE,NA
1,12,FALSE,0.4293,FALSE,NA
1,12,TRUE,0.3863,FALSE,NA
1,12,FALSE,0.4067,TRUE,0.204
1,12,TRUE,0.4664,FALSE,NA
1,12,TRUE,0.3929,FALSE,NA
1,12,FALSE,0.5181,FALSE,NA
1,12,TRUE,0.4289,FALSE,NA
1,12,FALSE,0.5074,FALSE,NA
1,12,TRUE,0.2792,FALSE,NA
1,12,FALSE,0.2985,FALSE,NA
1,12,TRUE,0.4144,FALSE,NA
1,12,FALSE,0.5719,FALSE,NA
1,12,TRUE,0.2901,FALSE,NA
1,12,TRUE,0.5232,FALSE,NA
1,12,FALSE,0.4772,TRUE,0.051
1,12,TRUE,0.4204,FALSE,NA
1,12,TRUE,0.2141,FALSE,NA
1,12,TRUE,0.3202,FALSE,NA
1,12,FALSE,0.3354,FALSE,NA
1,12,TRUE,0.3518,FALSE,NA
1,12,TRUE,0.3647,FALSE,NA
1,12,TRUE,0.4494,FALSE,NA
1,12,FALSE,0.4214,FALSE,NA
1,12,TRUE,0.4647,FALSE,NA
1,12,TRUE,0.5877,FALSE,NA
1,12,TRUE,0.5798,FALSE,NA
1,12,TRUE,0.5993,FALSE,NA
1,12,FALSE,0.4184,FALSE,NA
1,12,TRUE,0.546,FALSE,NA
1,12,TRUE,0.3476,FALSE,NA
1,12,FALSE,0.3831,FALSE,NA
1,12,TRUE,0.3945,FALSE,NA
1,12,FALSE,0.4696,FALSE,NA
1,12,TRUE,0.4425,FALSE,NA
1,12,TRUE,0.5,FALSE,NA
1,12,TRUE,0.5115,FALSE,NA
1,12,FALSE,0.3848,FALSE,NA
1,12,FALSE,0.3296,FALSE,NA
1,12,TRUE,0.5123,FALSE,NA
1,12,FALSE,0.3646,FALSE,NA
1,12,FALSE,0.3985,FALSE,NA
1,12,TRUE,0.4942,FALSE,NA
1,12,TRUE,0.2947,FALSE,NA
1,12,TRUE,0.5904,FALSE,NA
1,12,FALSE,0.283,FALSE,NA
1,12,TRUE,0.49,FALSE,NA
1,12,TRUE,0.5374,FALSE,NA
1,12,FALSE,0.4207,TRUE,0.186
1,12,FALSE,0.4573,FALSE,NA
1,12,TRUE,0.6404,FALSE,NA
1,12,TRUE,0.3246,FALSE,NA
1,12,TRUE,0.4716,FALSE,NA
1,12,FALSE,0.6944,FALSE,NA
1,12,TRUE,0.5462,FALSE,NA
1,12,FALSE,0.4722,FALSE,NA
1,12,TRUE,0.3732,FALSE,NA
1,12,FALSE,0.5736,FALSE,NA
1,12,FALSE,0.4593,FALSE,NA
1,12,FALSE,0.59,FALSE,NA
1,12,TRUE,0.4226,FALSE,NA
1,12,FALSE,0.3762,FALSE,NA
1,12,TRUE,0.3657,FALSE,NA
1,12,TRUE,0.3554,FALSE,NA
1,12,FALSE,0.4244,FALSE,NA
1,12,TRUE,0.3386,FALSE,NA
1,12,TRUE,0.4625,FALSE,NA
1,12,FALSE,0.4266,FALSE,NA
1,12,FALSE,0.6797,FALSE,NA
1,12,TRUE,0.4955,FALSE,NA
1,12,TRUE,0.3175,FALSE,NA
1,12,TRUE,0.5985,FALSE,NA
1,12,FALSE,0.4568,FALSE,NA
1,12,TRUE,0.4606,FALSE,NA
1,12,TRUE,0.3085,FALSE,NA
1,12,TRUE,0.3939,FALSE,NA
1,12,TRUE,0.5244,FALSE,NA
1,12,TRUE,0.4991,FALSE,NA
1,12,TRUE,0.3605,FALSE,NA
1,12,TRUE,0.4948,FALSE,NA
1,12,TRUE,0.4413,FALSE,NA
